,special,type,interaction_time,x,y
341985012,True,market,6,791.7424547283538,853.654231646868
341985014,False,normal,30000000,791.1225447925615,850.2101920374749
341985016,False,normal,30000000,785.0117849957437,845.6564281221606
341985019,False,normal,30000000,799.8436332279907,868.1403222710826
341985021,False,normal,30000000,799.3030564338798,866.8190751550046
341985026,False,normal,30000000,802.3550828782394,868.443178109188
341985028,False,normal,30000000,802.2261186164826,847.0664868022257
341985030,False,normal,30000000,810.3098591549384,846.3150905415547
341985033,False,normal,30000000,813.3940787583011,847.5990760235206
341985035,False,normal,30000000,814.2420235700117,846.4335993477589
341985037,False,normal,30000000,824.9326434799535,847.7139427151303
341985039,False,normal,30000000,828.684679505635,850.8789403127352
341985041,False,normal,30000000,822.4656510491602,857.6742856902541
341985043,False,normal,30000000,827.5025390437675,856.7749635438071
341985045,False,normal,30000000,828.4275174858606,857.4403498671187
341985047,False,normal,30000000,817.5837884449913,860.0635128755594
341985049,False,normal,30000000,823.7269330267197,860.4383705179174
341985051,False,normal,30000000,836.2142378078481,850.712243528585
341985053,False,normal,30000000,834.0256778767874,852.2240012551003
341985055,False,normal,30000000,826.0647695698217,831.040342022547
341985057,False,normal,30000000,827.2116508575389,837.077847398183
341985059,False,normal,30000000,829.0876688703796,838.7434144263947
341985061,False,normal,30000000,827.2377119862207,829.2388961030556
341985063,False,normal,30000000,835.5385647217136,837.4003146226496
341985064,False,normal,30000000,835.3910127431124,840.4162656838455
341985065,False,normal,30000000,837.164127622878,842.3816067608695
341985066,False,normal,30000000,836.3907253042071,841.4651946920228
341985067,False,normal,30000000,832.9489316853376,840.3543497354389
341985068,False,normal,30000000,834.373095717152,839.7511595231997
341985069,False,normal,30000000,832.99070614157,839.4998536149988
341985070,False,normal,30000000,834.1128676823122,841.2382629354406
341985071,False,normal,30000000,841.171984286709,834.5838393771344
341985072,False,normal,30000000,842.2420235700331,833.6097137998271
341985073,False,normal,30000000,845.9520935134658,841.5795010583012
341985074,False,normal,30000000,847.2997987928109,842.9528584295753
341985075,False,normal,30000000,846.3056433841244,844.0278425653756
341985076,False,normal,30000000,847.1062565871676,841.2178110610723
341985077,False,normal,30000000,844.2500718597503,842.362275537154
341985078,False,normal,30000000,844.0678355849122,853.2121349655541
341985079,False,normal,30000000,837.753569033271,861.336291851026
341985080,False,normal,30000000,836.2533295008573,854.3610820442078
341985081,False,normal,30000000,821.7968764971132,868.1293959272491
341985082,False,normal,30000000,824.9531474561729,875.5988126706172
342070443,False,normal,30000000,609.511545463303,801.6252236048165
342087301,False,normal,30000000,816.132221902843,815.2372067222001
342087302,False,normal,30000000,803.6654210980156,806.1081063665306
342087303,False,normal,30000000,801.2714381527292,800.1185088062044
342087304,False,normal,30000000,784.4675673085998,775.8446554069162
342087305,False,normal,30000000,784.0000000000227,776.8608053836031
342087306,False,normal,30000000,733.314362364674,769.005884816709
342087307,False,normal,30000000,733.5473156398934,767.7101325029124
342087308,False,normal,30000000,734.1415157612449,766.846531095946
342087309,False,normal,30000000,733.4452428859147,766.2728980445916
342087310,False,normal,30000000,732.4655871738581,766.5509594870664
342087311,False,normal,30000000,721.5506371562882,770.9401278382068
342087312,False,normal,30000000,674.8176679122321,779.1530962877054
342087313,False,normal,30000000,673.1263773114631,774.9114335783258
342087314,False,normal,30000000,671.7081536840353,783.4667608012978
342087316,False,normal,30000000,680.6294912331521,766.8449902012946
342087317,False,normal,30000000,677.7637252084241,768.3270506856225
342087425,False,normal,30000000,675.4348950847741,768.4973895843771
342087432,False,normal,30000000,674.0318099070653,769.387186200289
342087433,False,normal,30000000,660.2542876305376,769.6569828442182
342087435,False,normal,30000000,655.3065057008843,765.7613210229765
342088062,False,normal,30000000,654.5595477627646,778.5633538832413
342088063,False,normal,30000000,656.050397623857,777.4749219396558
342088064,False,normal,30000000,657.2576410846235,779.8097975684492
342088065,False,normal,30000000,656.2378077991791,782.6439230617154
342088066,False,normal,30000000,654.4840471400104,781.6434621941346
342088067,False,normal,30000000,660.9173134042418,787.2321469845344
342088068,False,normal,30000000,662.5411516719662,789.5569367574715
342088069,False,normal,30000000,654.5193063140924,794.9736016731176
342091181,False,normal,30000000,652.9809332183706,801.2848259699431
342091183,False,normal,30000000,652.870365047469,803.337857960321
342091184,False,normal,30000000,652.9675194021195,806.4179662711892
342091185,False,normal,30000000,654.8364472549921,811.587807881236
342091187,False,normal,30000000,656.5673405512492,811.6697554600141
342091189,False,normal,30000000,665.9130018204758,811.4835873708041
342091191,False,normal,30000000,666.6971351921206,808.3169087972249
342091192,False,normal,30000000,667.871802242069,804.4576681220982
342091194,False,normal,30000000,667.0738718022449,802.8713471041093
342091195,False,normal,30000000,666.2188368305157,803.9486125644348
342091196,False,normal,30000000,688.5091501389527,803.9290011780638
342092346,False,normal,30000000,708.8462201782047,845.8771963001569
342092347,False,normal,30000000,694.6668582926499,800.8769091334385
342092348,False,normal,30000000,696.445530324851,797.7657027670142
342092349,False,normal,30000000,695.5006227843429,796.7400272598125
342092350,False,normal,30000000,696.3635144198649,795.717153379228
342093046,False,normal,30000000,623.5694164990201,817.4639395632912
342093047,False,normal,30000000,623.7397719651667,806.7510796768435
342093048,False,normal,30000000,631.6158173531145,794.5539180047851
342093049,False,normal,30000000,626.9014084506997,788.9498242679621
342093051,False,normal,30000000,629.5159528600126,793.7131498548031
342093053,False,normal,30000000,635.5205518827552,806.745196260953
342214074,False,normal,30000000,686.7856663792894,647.0592025730066
342214075,False,normal,30000000,708.5177733065268,649.6694780989837
342214076,False,normal,30000000,712.8711315512107,682.3938778854805
342214077,False,normal,30000000,709.7842291846521,682.3636203179415
342214078,False,normal,30000000,718.9634952572824,696.5129554219073
342214079,False,normal,30000000,749.6893743412845,739.8050908357329
342214080,False,normal,30000000,765.1394078758564,736.309781459091
342214081,False,normal,30000000,765.5167193638159,736.9897362408406
342214082,False,normal,30000000,800.8464118042053,747.4081451690648
342214084,False,normal,30000000,816.379036121486,744.3538118231338
342214085,False,normal,30000000,817.3636102328618,747.8034546857913
342214086,False,normal,30000000,818.4355657756427,746.561773765821
342214549,False,normal,30000000,811.0654402606403,732.9811688666293
342214550,False,normal,30000000,811.0177254000216,731.8700437473996
342214551,False,normal,30000000,815.8593465555182,713.2476315748702
342214552,False,normal,30000000,812.2652103094877,716.8875048853093
342214553,False,normal,30000000,809.0857526109038,694.3893224405854
342214554,False,normal,30000000,798.9267030756213,697.855494900321
342214555,False,normal,30000000,797.4783941746091,697.7689246376301
342214556,False,normal,30000000,796.4485963399572,698.8511930026395
342214557,False,normal,30000000,796.898725687489,710.1126113821487
342214558,False,normal,30000000,795.0485771773681,709.2079661451428
342214559,False,normal,30000000,782.9460572962003,714.6027783731117
342214560,False,normal,30000000,782.2954872089647,716.5549518050063
342214561,False,normal,30000000,781.4558096880613,717.7435218887991
342214562,False,normal,30000000,764.093321835768,715.1617028846954
342214563,True,market,5,763.8332854268631,713.7152230584956
342214564,False,normal,30000000,765.9798792756478,708.837871268042
342214565,False,normal,30000000,765.8806170355243,704.6480386512227
342214566,False,normal,30000000,771.5774647887704,706.511960844442
342214567,False,normal,30000000,781.3273929289599,693.7009627789738
342214568,False,normal,30000000,764.219028456443,680.6338960400274
342214569,False,normal,30000000,763.0520264444033,681.8226262167648
342214570,False,normal,30000000,757.2545750694628,687.5401858318859
342214571,False,normal,30000000,756.6781642234516,682.0013699954011
342248954,False,normal,30000000,643.0681230238721,711.7627694639252
342248956,False,normal,30000000,654.851394078776,704.7553409509377
342248957,False,normal,30000000,634.4273258599615,713.3168317524958
342248958,False,normal,30000000,644.4139120437061,708.5781604799593
342248959,False,normal,30000000,651.1371083645058,687.8315550008263
342248960,False,normal,30000000,650.2328255245941,691.190425160837
342248969,True,market,6,644.3824853885237,726.4365690719898
342355406,False,normal,30000000,625.0403372616975,724.5507941910934
342355407,False,normal,30000000,675.3563284468863,761.8146695971419
342355408,False,normal,30000000,673.3659097441761,736.6484981179999
342355409,False,normal,30000000,674.6873622688775,762.911786583275
342355410,False,normal,30000000,670.7722525630065,752.3017463939508
342355411,False,normal,30000000,709.1974705375368,738.7502784116252
342355412,False,normal,30000000,671.2317715818597,748.2346250232816
342355414,False,normal,30000000,643.425505413444,749.0807162638496
342355415,False,normal,30000000,675.4508000383137,758.588316376472
342355416,False,normal,30000000,671.6263294050115,743.808615282011
342355417,False,normal,30000000,644.374820350697,750.3358449915852
342355418,False,normal,30000000,702.5419181757436,754.7652166847946
342355419,False,normal,30000000,625.8781258982659,747.7457411773207
342355420,False,normal,30000000,644.3725208393435,742.5602104581731
342355421,False,normal,30000000,689.8311775414311,748.8753570322888
342355422,False,normal,30000000,656.5327201303103,727.8001207501031
342355423,False,normal,30000000,644.1561751461273,757.2211225837739
342355424,False,normal,30000000,656.2928044457278,728.7386656692726
342355425,False,normal,30000000,624.6329405001534,754.7442044851248
342355426,False,normal,30000000,643.8476573727828,743.7892840583156
342355427,False,normal,30000000,644.0358340519257,753.2119948842113
342355428,False,normal,30000000,685.7368975759238,755.9928894716186
342355430,False,normal,30000000,656.0373670594752,727.6636815334821
342355432,True,temple,3,654.7366101370369,748.4621171051754
342355434,True,hospital,4,656.6998179553477,729.5993253683085
342355436,False,normal,30000000,654.9155887707659,734.5531615655868
342355437,False,normal,30000000,702.2738334770877,753.1750134127648
342355438,False,normal,30000000,674.2974034684328,725.2915442705864
342355440,False,normal,30000000,654.2326338986469,742.0385475807116
342355441,False,normal,30000000,694.0314266552148,767.0377421130577
342355442,False,normal,30000000,672.321356711702,723.4741290793286
342355443,False,normal,30000000,690.25275462302,758.0899069999862
342355444,False,normal,30000000,673.6309284276848,737.785398202187
342355445,False,normal,30000000,643.4028509682589,750.933836629967
342463706,False,normal,30000000,818.2608029127512,743.5951313332338
342463710,False,normal,30000000,694.5116412762766,727.2134601349422
342463714,False,normal,30000000,706.669157803993,716.7978528333452
342463721,False,normal,30000000,763.2540001916125,678.829368331243
342463724,False,normal,30000000,796.7891156462883,764.9040232759091
342463728,False,normal,30000000,756.7653540289219,646.6285925608279
342463729,False,normal,30000000,797.3032480598207,763.1939103843563
342463734,False,normal,30000000,796.0822075309334,765.2903675874225
342463737,False,normal,30000000,675.0884353741652,705.2330182903994
342463738,False,normal,30000000,800.0887228130301,748.0065726160465
